N1,N2,T_split,MigRate,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,9454,0,0.305176008652255,0.10872295999999844,0.4014,0.0855,0.1036454693877527,0.012114122448979497,0.5738003832837815,-1.3349831361193771
150000,5000,7566,0,0.28820572266756594,0.09842463999999818,0.3892,0.1409,0.09453697959183417,0.01423151020408153,0.3224936713740088,-2.0037447354767677
150000,5000,7540,0,0.27139224815409324,0.10234175999999875,0.3968,0.1366,0.09528677551020158,0.022012979591836592,0.277149301117568,-1.0178607761106553
150000,5000,5654,0,0.24925732164842662,0.10254511999999827,0.4269,0.1093,0.09813436734693602,0.025114857142856894,0.1087182449227677,0.10688204707363556
150000,5000,6864,0,0.13188246034336237,0.09252319999999824,0.3869,0.1409,0.09241967346938527,0.04950497959183753,0.25636628959457597,2.099545997966181
150000,5000,7822,0,0.10179889080520566,0.09888479999999854,0.3964,0.1522,0.0963159999999972,0.06490840816326515,0.32374638987297766,3.331364665200912
150000,5000,8715,0,0.0670912926083701,0.09806159999999883,0.373,0.1821,0.09746987755101835,0.0739915918367347,0.6247043404065022,3.0021785301340134
150000,5000,7077,0,0.14110954422742417,0.09857199999999874,0.3961,0.1563,0.09739640816326295,0.05098995918367414,0.37154000508950413,1.688242482117144
150000,5000,7831,0,0.1712406993883434,0.09478599999999845,0.3809,0.1385,0.092953795918365,0.0411856326530616,0.3411425877061204,1.2147470068287038
150000,5000,7707,0,0.0936814353823886,0.10152023999999886,0.4035,0.1734,0.10177240816326288,0.06648440816326577,0.47554471915924357,2.6262838087263884
150000,5000,8155,0,0.14205810117387485,0.1048919999999983,0.4161,0.1944,0.10091191836734408,0.056682938775510866,0.31623466187415056,1.1205917931097558
150000,5000,10881,0,0.12072614340968246,0.1031763999999989,0.383,0.1699,0.10080122448979346,0.061094367346938364,0.6554989827541077,2.2355044157531054
150000,5000,6253,0,0.14467227949345074,0.09993159999999772,0.4012,0.1484,0.09555216326530339,0.053790612244897784,0.2447794045962728,2.2821069485817738
150000,5000,7967,0,0.14526912844745354,0.09796439999999867,0.38,0.1499,0.09270963265305913,0.053514857142856864,0.34008233887240735,2.1925413060728416
150000,5000,8214,0,0.09835797679161973,0.09961167999999825,0.4113,0.1831,0.09978432653060945,0.0637581224489798,0.31768840665684356,2.049261652628973
150000,5000,7933,0,0.23735730177272374,0.09863119999999846,0.4113,0.1004,0.09666726530611992,0.02491502040816332,0.19328465834382064,0.40781184045621116
150000,5000,8323,0,0.17905737588185178,0.0993828799999983,0.4023,0.1214,0.09391273469387475,0.044481959183674424,0.16719718288857338,2.3455284080878838
150000,5000,7901,0,0.14977344175829466,0.09546719999999885,0.3783,0.1336,0.09362244897958952,0.04756840816326464,0.39768313428606156,2.1763539468901105
150000,5000,5447,0,0.08765584827832229,0.10041975999999851,0.42,0.2284,0.10006424489795648,0.06840334693877487,0.24613906034429126,1.2506367400341232
150000,5000,9510,0,0.22176719868997952,0.1052201599999984,0.4148,0.0893,0.10320702040816047,0.030837795918367276,0.41953715596843344,1.9982401836303603
150000,5000,6958,0,0.34538279806019756,0.09397399999999802,0.3919,0.0006,0.09137559183673247,7.346938775510203e-05,0.16261264761237693,-1.1495286461596625
150000,5000,2699,0,0.06913151668633877,0.10123111999999888,0.4172,0.2756,0.09653551020407895,0.07974375510203997,0.13354196267114354,1.0844986628621243
150000,5000,7636,0,0.3462245947549071,0.10245999999999843,0.3984,0.0001,0.09951257142856851,4e-06,0.4354301247592707,-1.1027964465679785
150000,5000,6558,0,0.17129000859889165,0.10113199999999874,0.3843,0.10799999999999997,0.09520220408162999,0.04790342857142935,0.40174023229299605,3.6082874735580543
150000,5000,8170,0,0.3362057786512339,0.0975739999999985,0.393,0.0005,0.09678065306122229,0.0001640816326530612,0.3776565202364297,1.1387811063692288
150000,5000,9700,0,0.27876335477061054,0.09873239999999897,0.389,0.0409,0.09810571428571224,0.013266612244897882,0.47513202224606654,1.6481471622694082
150000,5000,10647,0,0.10915529561860293,0.09608647999999878,0.3895,0.1525,0.09662204081632447,0.05772628571428595,0.40729264564248147,2.5455610330001908
150000,5000,6249,0,0.1878087433354606,0.10357271999999891,0.4069,0.1659,0.10027077551020176,0.04136963265306128,0.3803736957138005,0.42812207782058664
150000,5000,8498,0,0.20310983124351745,0.09971735999999881,0.4179,0.1514,0.10076955102040568,0.03132775510204088,0.2934960659775003,-0.2677574189071572
150000,5000,10090,0,0.09558821392046302,0.10399447999999839,0.4123,0.1644,0.10287632653060959,0.0688192653061228,0.431134350079857,3.2030277036352097
150000,5000,4532,0,0.1421850256481767,0.09732959999999864,0.4006,0.1958,0.09390130612244646,0.05229355102040921,0.18298943070571172,0.718736501328126
150000,5000,6315,0,0.10799279069455014,0.10038655999999864,0.4076,0.1685,0.09747248979591577,0.06416310204081603,0.26073304244223733,2.5830761990355326
150000,5000,6214,0,0.07790943510970916,0.09956983999999874,0.4037,0.1804,0.09914579591836468,0.07120693877551079,0.3666921791087789,2.811787809032957
150000,5000,9838,0,0.1798426611747932,0.10134559999999825,0.4007,0.1229,0.09759346938775251,0.043305551020407396,0.3332806277030661,2.115489446601171
150000,5000,2815,0,0.0653031136513248,0.09999167999999833,0.4275,0.2251,0.10009591836734373,0.0753694693877544,0.17874433254596162,1.8303060244964913
150000,5000,10776,0,0.2805244051882744,0.10061055999999886,0.3701,0.0355,0.09606963265305916,0.016988489795918316,0.5962083129820718,4.156410429331005
150000,5000,7911,0,0.17919712791757036,0.09760047999999794,0.3934,0.1352,0.09406179591836503,0.04181159183673481,0.2601022406761046,1.4095135264991365
150000,5000,9997,0,0.31160072752493695,0.10026183999999891,0.4044,0.1007,0.10003934693877276,0.005206367346938743,0.39598462567623605,-2.809288940996746
150000,5000,7086,0,0.13158817222662267,0.10240015999999832,0.4043,0.1405,0.10133338775509941,0.055835999999999456,0.4495283345702088,2.8544940868169992
150000,5000,6309,0,0.13763298310615746,0.10369295999999867,0.402,0.1617,0.09917428571428336,0.058031755102040415,0.3849024255364326,2.2237338167249905
150000,5000,10780,0,0.13000146505225674,0.09391655999999937,0.3682,0.1384,0.09454824489795734,0.050066204081633564,0.5503706777215556,2.2699427510310763
150000,5000,9149,0,0.15109953677237586,0.09924055999999884,0.372,0.1225,0.09794816326530409,0.04842555102040839,0.6573364407091739,2.8191497782457398
150000,5000,9259,0,0.14745270546741107,0.10307199999999835,0.3923,0.1093,0.09830824489795689,0.054854938775511404,0.4487862474795069,4.563763750418733
150000,5000,8192,0,0.1615133763200698,0.10319759999999871,0.3916,0.1496,0.09701297959183436,0.0519819591836731,0.4018452130963568,2.036296739353336
150000,5000,6529,0,0.30985881065406395,0.09623799999999816,0.422,0.0001,0.10139714285713995,1.5020408163265305e-05,0.27945347035435997,-0.439603583515649
150000,5000,8139,0,0.21278032438295058,0.09254751999999865,0.3821,0.0781,0.09081485714285514,0.02933093877550999,0.23667899548696342,2.491765115027115
150000,5000,4620,0,0.12367913212759629,0.09779975999999861,0.4001,0.176,0.09540979591836438,0.05713191836734634,0.24968630406166573,1.6620961637937957
150000,5000,7891,0,0.16829979819594076,0.10079959999999805,0.4126,0.0881,0.09968187755101746,0.043834448979591885,0.3010655197908274,4.489806351360493
150000,5000,8415,0,0.2869771600522387,0.09933559999999807,0.4088,0.0311,0.10336122448979362,0.006708408163265297,0.4856697235364522,-0.12275611840455306
150000,5000,5482,0,0.09827005357492391,0.10205103999999882,0.4112,0.2141,0.10123371428571164,0.06634342857142897,0.37651681596006387,1.4208185446809538
150000,5000,6346,0,0.13500115141034075,0.1043807199999987,0.4135,0.1556,0.10090489795918112,0.05819485714285743,0.34098617470357623,2.4714010581168093
150000,5000,2917,0,0.11473944108559264,0.09951655999999871,0.4388,0.2089,0.09896595918367049,0.059094448979592186,0.03749176806117489,0.9780983921195618
150000,5000,10258,0,0.20850740654396516,0.09656719999999895,0.3777,0.1044,0.09429681632652838,0.03219346938775484,0.4334422859608019,1.3939383524018436
150000,5000,7164,0,0.16849864983185014,0.09353359999999883,0.3947,0.0971,0.09261926530612022,0.04049738775510234,0.18718464110487806,3.173484752902056
150000,5000,6790,0,0.11378430940921325,0.08912855999999858,0.3815,0.1734,0.09288489795918177,0.048950693877550785,0.33187878098558465,0.9682035685532933
150000,5000,6804,0,0.08703239361959592,0.10265655999999874,0.4266,0.163,0.10050506122448721,0.07193159183673334,0.20259686031119467,3.5749826543668597
150000,5000,8223,0,0.22019438357873167,0.10293183999999887,0.4004,0.1627,0.10098097959183426,0.03058302040816306,0.47515092303507306,-0.5784707295960962
150000,5000,9920,0,0.26924444805916226,0.09819607999999834,0.4098,0.0841,0.09625134693877328,0.016819591836734638,0.19074550141657357,-0.38063942966672426
150000,5000,3998,0,0.09792816279524663,0.09462935999999846,0.4254,0.1564,0.09764253061224237,0.05785485714285779,0.10304457422456616,2.4044240690325
150000,5000,14515,0,0.23929228882454867,0.09761431999999874,0.3551,0.0994,0.09407730612244752,0.02575877551020407,0.6840686578585802,0.5876791026963054
150000,5000,8352,0,0.2038676618341677,0.10443287999999809,0.4003,0.1188,0.0994760816326506,0.03864938775510188,0.4144745255701385,1.672406125871524
150000,5000,11433,0,0.2020324000348136,0.1083037599999982,0.3916,0.10149999999999999,0.09839673469387529,0.04539787755102113,0.4598476560224632,3.6685119467283847
150000,5000,4271,0,0.08140860348236612,0.09670263999999823,0.4318,0.2121,0.09856914285714023,0.06571697959183631,0.08242569241613143,1.4202797546844024
150000,5000,6754,0,0.18854213691481425,0.09861679999999869,0.3997,0.1122,0.0969076734693853,0.03775036734693883,0.3151181384463525,1.854371442224466
150000,5000,9457,0,0.09713044070222321,0.10442087999999847,0.4065,0.1916,0.10289673469387506,0.06896693877550991,0.49039394908783634,2.2419295575653884
150000,5000,8448,0,0.10742834792251377,0.09696735999999871,0.3781,0.165,0.09494865306122217,0.061359999999999776,0.457404934594684,2.4368641120597445
150000,5000,7351,0,0.1660633766146974,0.10027759999999829,0.3804,0.1216,0.09386399999999774,0.049567591836734565,0.3856824042613978,3.020915122085095
150000,5000,9320,0,0.09466547579558893,0.09420055999999889,0.3669,0.1519,0.0918984489795899,0.06391722448979664,0.4467612998924637,3.2381880388867645
150000,5000,5202,0,0.2013995365469038,0.10015463999999806,0.429,0.1455,0.10064195918367033,0.03250865306122433,0.1861998932610271,0.0028404080786406005
150000,5000,7507,0,0.18780979193843428,0.09783495999999899,0.3796,0.1824,0.0934127346938753,0.04038073469387781,0.37470444190161983,-0.03063813342003106
150000,5000,5263,0,0.1721059123650014,0.10303935999999837,0.4177,0.1346,0.09961975510203784,0.04593991836734757,0.2502047803381306,1.934755634589151
150000,5000,10050,0,0.2136763149698021,0.10546415999999854,0.3873,0.158,0.09980538775509981,0.036852081632653105,0.5653360394933207,0.16373565032432025
150000,5000,4882,0,0.1006318190557689,0.09727823999999856,0.4144,0.1972,0.09852236734693584,0.060457142857142675,0.23790953301146897,1.366619360124037
150000,5000,6844,0,0.2450975794521375,0.09679463999999845,0.4014,0.1,0.0927891428571405,0.024583999999999984,0.12984023930047767,0.3698555470968193
150000,5000,9686,0,0.1624904518699355,0.09820799999999913,0.3793,0.104,0.0944057142857121,0.04710106122449083,0.4208699540762421,3.7609146850261506
150000,5000,7420,0,0.10400481133895811,0.10039999999999849,0.394,0.1464,0.09741746938775271,0.06554906122449085,0.39392844745789346,3.67977096692804
150000,5000,4115,0,0.16002376085844017,0.10371367999999827,0.4318,0.1503,0.10073183673469127,0.04946685714285734,0.1646453007272631,1.7354707467952306
150000,5000,5385,0,0.0936803284866885,0.10071455999999779,0.421,0.2045,0.09870808163265024,0.06821379591836704,0.18397063599328045,1.809329622049443
150000,5000,6789,0,0.167523723825598,0.10580119999999833,0.415,0.10649999999999998,0.10286351020407893,0.04801477551020517,0.4039814049272662,3.7275804362168334
150000,5000,8920,0,0.06833995954806449,0.10922615999999807,0.4237,0.2282,0.10672857142856892,0.08377567346938586,0.4701866702471539,2.3600322402019973
150000,5000,8669,0,0.1279648069907855,0.09966679999999865,0.4148,0.1397,0.1022413061224464,0.05186448979591793,0.38131988946268003,2.4258004842503644
150000,5000,4894,0,0.049207927242946314,0.09684487999999836,0.4135,0.2051,0.09683093877550754,0.07869069387755077,0.17925646312490545,2.6311939088644003
150000,5000,10096,0,0.32804139099639573,0.10073423999999859,0.3972,0.0686,0.09917959183673195,0.002758857142857102,0.43405525703603537,-2.992912220784108
150000,5000,9324,0,0.10325694361684035,0.10145399999999836,0.3985,0.1563,0.09955404081632366,0.0653724897959182,0.4361095158054352,3.19682470330288
150000,5000,8708,0,0.09960951083890257,0.09536607999999788,0.4205,0.1374,0.09748644897958919,0.05869028571428578,0.1408567454843911,3.341772745774803
150000,5000,10426,0,0.09367573109976013,0.10187423999999859,0.3913,0.1889,0.09678097959183453,0.07206448979591816,0.39523049133788335,2.595179080498292
150000,5000,7467,0,0.2416907768673282,0.10405791999999785,0.4296,0.1252,0.10301208163265016,0.02408571428571512,0.2713880318149146,-0.5059314987319784
150000,5000,10009,0,0.2717865036793249,0.10274263999999766,0.3928,0.1466,0.09785779591836509,0.01980122448979594,0.4247270019895174,-1.4455199527334892
150000,5000,8300,0,0.15233699579343674,0.09797903999999859,0.3778,0.0998,0.09579567346938576,0.0483517551020416,0.4974777833007714,4.277748770378179
150000,5000,3322,0,0.05730919415789393,0.10017551999999835,0.4091,0.2384,0.09798946938775256,0.08064236734693872,0.2670845162972259,1.8868613265520928
150000,5000,6626,0,0.12664210434299517,0.09573167999999824,0.3919,0.1411,0.09473673469387504,0.053683102040816326,0.3033928920078388,2.5767351239158427
150000,5000,7430,0,0.10640727394973548,0.0992983999999989,0.4011,0.1792,0.09909493877550818,0.061302285714286246,0.3907410765383232,1.9487237012585634
150000,5000,7198,0,0.16875806068167598,0.10458055999999806,0.3969,0.1096,0.10130595918367064,0.04745322448979545,0.5250940966557273,3.435096715856998
150000,5000,10336,0,0.12690727263057588,0.09814591999999923,0.3619,0.1593,0.09576742857142698,0.05631338775510285,0.6790272764280092,2.1354616546557814
150000,5000,8385,0,0.18124023809177547,0.0988351999999984,0.4023,0.104,0.09934024489795672,0.0376721632653068,0.3886544060851973,2.276101636434397
150000,5000,8011,0,0.1338488487637356,0.10199855999999874,0.3992,0.1798,0.09600767346938538,0.05982644897959217,0.28309513727468166,1.7954111955207945
150000,5000,8489,0,0.10754559850311318,0.09535663999999872,0.3881,0.1382,0.09446032653061026,0.05921542857142897,0.33055159629204306,3.3635711422764762
150000,5000,6989,0,0.13761074150941854,0.09732031999999845,0.4168,0.102,0.09941379591836438,0.048137551020407295,0.2505465019750473,4.072525668836773
150000,5000,6535,0,0.2814225818859247,0.09552599999999821,0.3934,0.0974,0.09525020408163047,0.011885142857143248,0.30968864742138125,-1.6575322596964364
150000,5000,8791,0,0.1839447686842821,0.0927831999999987,0.3689,0.0894,0.09151877551020224,0.03638620408163279,0.407581378375559,3.0078382401506243
150000,5000,5358,0,0.16987483359381894,0.09919663999999809,0.421,0.1106,0.0963035102040789,0.04447330612244941,0.09021221903389008,2.9297230438390645
150000,5000,9774,0,0.268742588652811,0.09998671999999847,0.3784,0.0472,0.0946331428571411,0.020624326530612167,0.4404512425209872,3.486967226153637
150000,5000,8493,0,0.30460546893512397,0.09831599999999874,0.3941,0.1063,0.09550448979591629,0.009306367346938928,0.31322116051727666,-2.2226515713713266
150000,5000,8109,0,0.1761896439246874,0.1038736799999984,0.3873,0.1044,0.09933371428571212,0.04617379591836691,0.5453457207287622,3.587077188294047
150000,5000,9926,0,0.13499347899453285,0.09691991999999822,0.3866,0.1036,0.09644024489795684,0.05128987755102068,0.43011564986412043,4.451679150176312
150000,5000,9078,0,0.30901251879414415,0.09793503999999871,0.357,0.0552,0.08828857142856981,0.015105224489795949,0.39478898214316877,0.8230398813634278
150000,5000,10139,0,0.16078268577015165,0.09394775999999898,0.3674,0.0886,0.09088097959183536,0.04496285714285773,0.3957111607121187,4.652407917412731
150000,5000,9144,0,0.23432636237376891,0.1012971199999984,0.4111,0.093,0.10098212244897727,0.02469053061224507,0.36745372488424843,0.6914574586808617
150000,5000,8860,0,0.19455248901946198,0.10467551999999833,0.406,0.1016,0.10027893877550774,0.040879591836734924,0.38967004547253253,2.9330439357766815
150000,5000,8452,0,0.17925110918811538,0.09786095999999828,0.3765,0.1456,0.0937196734693859,0.04250114285714287,0.4213409278457558,1.1252910480535592
150000,5000,7624,0,0.1405174025684417,0.10101095999999883,0.3985,0.1346,0.10068522448979356,0.05155648979591964,0.48270466652532035,2.6186279228155707
150000,5000,6869,0,0.27190266263350993,0.10514959999999833,0.406,0.1582,0.09901257142856895,0.021372653061224055,0.33846932489540243,-1.4452735034624262
150000,5000,12060,0,0.25767542890825235,0.09806975999999844,0.3828,0.1312,0.09795673469387553,0.017811755102040187,0.5357855064457597,-1.4338311512541895
150000,5000,6003,0,0.09757679764885252,0.10378239999999855,0.4211,0.1982,0.0999276734693851,0.07073126530612213,0.23059940226982956,2.191463556984413
150000,5000,4806,0,0.13783084469044138,0.10631871999999812,0.4272,0.1842,0.1026390204081602,0.05848285714285693,0.27916533697103013,1.5455223295055192
150000,5000,7522,0,0.13842660613424507,0.10236679999999852,0.3966,0.1371,0.09835902040816089,0.05658555102040853,0.40629313340069617,3.105464862346516
150000,5000,6140,0,0.1160623081966019,0.0967206399999983,0.3897,0.1698,0.0960314285714262,0.05717689795918432,0.38032594281688786,1.8606785132809465
150000,5000,7348,0,0.12633520940273912,0.09722639999999866,0.3882,0.1803,0.09579730612244647,0.05503395918367349,0.3860547167015835,1.3443982549841562
150000,5000,7498,0,0.17085059941517222,0.09862519999999854,0.3836,0.1156,0.09437665306122256,0.045308163265306754,0.37383442262730976,2.7634757829493264
150000,5000,10198,0,0.17339435982883966,0.10109783999999919,0.3759,0.0947,0.09428914285714125,0.04814897959183791,0.4527284307012704,4.6691354079576275
150000,5000,6671,0,0.1602450259017325,0.09460351999999843,0.3846,0.0937,0.09250775510203875,0.04443534693877477,0.28357233775140445,4.108935881991314
150000,5000,7903,0,0.1220241646105793,0.10141335999999875,0.3921,0.1546,0.09977738775509988,0.05893306122448963,0.5123873541353231,2.589307469828305
150000,5000,8102,0,0.11852347388068141,0.11073271999999763,0.4041,0.1703,0.10194114285714012,0.07258946938775493,0.4762521008280966,3.328452811662595
150000,5000,9614,0,0.2931256980665723,0.105633439999998,0.4043,0.1137,0.09808473469387494,0.01740220408163316,0.3176296251130436,-1.1499972108053738
150000,5000,8512,0,0.11217111037349015,0.10036031999999857,0.399,0.1544,0.09733257142856919,0.0628995918367352,0.33958005305760924,3.018553571009875
150000,5000,9398,0,0.17589812244751746,0.10040111999999857,0.3867,0.111,0.0928042448979569,0.04792351020408224,0.27471813518107163,3.4151730271244323
150000,5000,6951,0,0.18569847382024696,0.09852647999999861,0.3985,0.1211,0.09609861224489526,0.039231346938776224,0.29377523458864774,1.6499915233152258
150000,5000,6014,0,0.17771044859421192,0.10432807999999802,0.4163,0.10269999999999997,0.09976269387754823,0.04592318367346997,0.26900642839548705,3.6668266740224618
150000,5000,6411,0,0.1020555648484125,0.10276871999999855,0.419,0.1507,0.10225444897958887,0.06521551020408174,0.3412798141865381,3.4342873293128555
150000,5000,7451,0,0.16474856088030387,0.0974387199999984,0.3909,0.0897,0.09638522448979375,0.043363102040816906,0.3827660849807965,4.25880415979542
150000,5000,8897,0,0.36820262469968434,0.10768999999999819,0.3908,0.0002,0.09944073469387536,1.5673469387755102e-05,0.5121405315789436,-1.157824947145403
150000,5000,7445,0,0.1197617392740602,0.10029175999999831,0.4013,0.1599,0.09854791836734418,0.05912963265306148,0.3663445859930771,2.4024886685857365
150000,5000,6976,0,0.11500743285868686,0.10353423999999843,0.4105,0.1432,0.1018808163265276,0.06247151020408132,0.40928415935735557,3.4913223434199865
150000,5000,4531,0,0.08009875997193672,0.10207199999999848,0.4373,0.2221,0.1016057142857114,0.07226016326530574,0.14928639063122673,1.6748084245210508
150000,5000,10423,0,0.12425449335024641,0.10072127999999884,0.3734,0.1522,0.09712636734693687,0.059788653061224786,0.6050101679922915,2.7799184708349305
150000,5000,7992,0,0.2818884032033474,0.10021991999999848,0.4068,0.0538,0.09786016326530353,0.014425877551020417,0.2840956241991103,0.7329944045085178
150000,5000,8369,0,0.10104172691163293,0.09507911999999898,0.3849,0.1485,0.09462767346938578,0.0606292244897967,0.3709007290555719,3.0330053589328876
150000,5000,6903,0,0.06446871074270166,0.1014529599999991,0.4202,0.2133,0.1009236734693854,0.07740457142857113,0.2778520367577189,2.290504049534977
150000,5000,8212,0,0.1400208513418666,0.10248759999999851,0.4169,0.1835,0.0979695510204055,0.056654285714285366,0.1927403855429445,1.4019558013096172
150000,5000,9126,0,0.34512723249396104,0.10227199999999828,0.4025,0.0,0.09958187755101773,0.0,0.3964948478052479,nan
150000,5000,6018,0,0.08856179583132107,0.09924799999999909,0.401,0.1882,0.09624791836734461,0.069950122448979,0.2752098316809272,2.4341846000558154
150000,5000,8303,0,0.33171612929132643,0.10006247999999864,0.4039,0.0016,0.100019591836732,0.0004074285714285715,0.4002082199689372,0.4353052534807542
150000,5000,10539,0,0.2486079037807264,0.10049895999999854,0.3961,0.1069,0.0974678367346916,0.023489469387755004,0.3745000678099852,-0.057665895039631786
150000,5000,8506,0,0.12068117997466243,0.09392751999999925,0.3707,0.139,0.09323085714285523,0.054165632653061506,0.4636180083309912,2.7277537486744743
150000,5000,8320,0,0.18108412129818885,0.10805031999999799,0.4295,0.1598,0.10616563265305813,0.043669795918368094,0.3928352373556879,0.820143909388315
150000,5000,7634,0,0.1532983585498391,0.10062863999999878,0.4022,0.1567,0.09764130612244641,0.05011306122449079,0.3203235652167334,1.5828554233629937
150000,5000,5609,0,0.1002294394734401,0.09739767999999897,0.4031,0.1705,0.09725412244897728,0.06205004081632704,0.2956599563492949,2.3066778386788154
150000,5000,10286,0,0.08872893918231184,0.10161639999999841,0.3897,0.188,0.0994633469387734,0.07064342857142883,0.5248814144775028,2.5011446027221607
150000,5000,6796,0,0.14421510411644034,0.09909263999999858,0.3848,0.1505,0.09522048979591649,0.053006857142856315,0.39723701856143256,2.113895213311878
150000,5000,9946,0,0.1809255606003558,0.1042995199999984,0.3982,0.1383,0.0991906938775485,0.045490857142856965,0.42422066450660467,1.7320025209288197
150000,5000,7896,0,0.13581270604251428,0.09951919999999853,0.4058,0.1529,0.0966872653061198,0.05475183673469393,0.24638102182592353,2.2104282076211375
150000,5000,6184,0,0.08264824253016345,0.09428503999999872,0.3934,0.1678,0.09359314285714054,0.06618644897959196,0.2405476616731786,2.806813550997467
150000,5000,7555,0,0.12260293342981354,0.10145055999999827,0.4213,0.1509,0.10024122448979271,0.05834097959183658,0.24096744276325516,2.6780770614032856
150000,5000,6675,0,0.16367834076915,0.09520471999999816,0.4038,0.0862,0.09463012244897667,0.04221485714285764,0.1821259848561841,4.361427335508876
150000,5000,7471,0,0.16500722494898423,0.09842039999999826,0.4124,0.0947,0.09750742857142616,0.04357379591836737,0.21643646090053073,3.8781448729398864
150000,5000,7335,0,0.15895435427816518,0.09718815999999843,0.4024,0.0931,0.09753999999999736,0.04351763265306053,0.3142105252080356,3.997502451998197
150000,5000,7122,0,0.10303993010633195,0.09188367999999915,0.3814,0.1733,0.09154979591836528,0.05788448979591865,0.2754680796402261,1.8161869592651592
150000,5000,5082,0,0.2014892254688896,0.09707799999999871,0.4027,0.1407,0.09688546938775257,0.03215077551020435,0.28456640833519786,0.08608288636074618
150000,5000,10680,0,0.2578072902160793,0.10859039999999805,0.4158,0.1102,0.10411844897958926,0.024033142857142684,0.4456973915849222,-0.08464131679903794
150000,5000,3242,0,0.10151870650725747,0.10424759999999808,0.4382,0.187,0.10206677551020105,0.06799755102040822,0.15872519389899306,2.3020335624739814
150000,5000,5695,0,0.07889285206125529,0.10388503999999868,0.4098,0.2088,0.10079893877550779,0.07658522448979545,0.3729063840888071,2.3543486470307826
150000,5000,5048,0,0.12704192083246268,0.09741943999999832,0.4146,0.1499,0.09818497959183395,0.05272881632653016,0.22266874058307826,2.106580988873372
150000,5000,5790,0,0.10980021592706735,0.09801007999999778,0.3983,0.2019,0.09463477551020172,0.06259812244897942,0.23543490323756064,1.4235428790369127
150000,5000,3847,0,0.06402545260411774,0.09837695999999838,0.423,0.2119,0.09686244897958886,0.0762129795918366,0.09414917684786626,2.2375681370727434
150000,5000,8799,0,0.21927803501463794,0.09833935999999828,0.3852,0.1557,0.09562563265305855,0.03031069387755076,0.4102836671478667,-0.46854832755970477
150000,5000,9127,0,0.2041660372030445,0.09056183999999855,0.364,0.0784,0.08744873469387521,0.03225599999999989,0.2788644942790763,3.0787088725687015
150000,5000,9009,0,0.32059151845726186,0.10024399999999824,0.4317,0.0002,0.10311942857142632,2.6204081632653066e-05,0.256322970588584,-0.7370610305388385
150000,5000,10512,0,0.3567974947376892,0.10213127999999852,0.3919,0.0068,0.09627020408163053,0.0005623673469387757,0.3676216988026525,-2.206694205755579
150000,5000,10424,0,0.2883950685093346,0.09796447999999792,0.4086,0.0872,0.09853346938775273,0.009681795918367323,0.29375031451401534,-1.8368452700329154
150000,5000,6707,0,0.07971712870346748,0.10168263999999833,0.4329,0.208,0.1009333061224465,0.07240244897959178,0.16255457056499448,2.0476247545808546
150000,5000,6463,0,0.2153858527377367,0.10143815999999754,0.422,0.1558,0.09887297959183404,0.03209746938775512,0.18126500823992425,-0.2825824916362388
150000,5000,6568,0,0.2090515967983022,0.10772575999999859,0.4072,0.1484,0.09972448979591562,0.0412215510204094,0.355371794242646,0.8937086332220706
150000,5000,8005,0,0.25872875071968626,0.10406735999999894,0.3854,0.1281,0.09504906122448814,0.027522448979591736,0.3836127956892635,-0.13769248482855104
150000,5000,5783,0,0.09827367816680677,0.10203567999999849,0.414,0.1847,0.09732106122448692,0.07022963265306052,0.19404767608930454,2.5744282428307206
150000,5000,7283,0,0.35150447799901285,0.09869799999999837,0.398,0.0001,0.0947091428571401,7.836734693877551e-06,0.24144168257093035,-0.8719070794312416
150000,5000,9535,0,0.1608620406061565,0.10388767999999778,0.4276,0.1078,0.1015720816326501,0.04861991836734787,0.23451591238230754,3.730609800484291
150000,5000,9108,0,0.15121119866263233,0.09767343999999892,0.3765,0.1363,0.09361183673469162,0.050417551020407535,0.4166396366038413,2.4034560864057815
150000,5000,9163,0,0.17639299313532186,0.09569743999999882,0.3829,0.1438,0.09439844897958996,0.03959942857142794,0.3821509884967997,0.8543934929236566
150000,5000,8374,0,0.2060755619058119,0.10234375999999869,0.3952,0.0973,0.09798187755101795,0.03675795918367389,0.40504860823308175,2.5301885088754204
150000,5000,6912,0,0.1431333230651174,0.09792567999999821,0.397,0.1566,0.09374710204081395,0.0530586122448982,0.2115027257034761,1.8945692404552081
150000,5000,7332,0,0.10596796038799039,0.09899903999999894,0.3829,0.1806,0.09462685714285492,0.06542897959183656,0.39194245793196025,2.2799753220655252
150000,5000,8423,0,0.080541770950734,0.10224743999999844,0.4204,0.2164,0.10008285714285443,0.07392661224489774,0.24314481489273437,1.9416407184091666
150000,5000,9173,0,0.10210879194829414,0.09775407999999827,0.397,0.1529,0.09339681632652833,0.06588424489796,0.19701945956660308,3.4040162006004073
150000,5000,5848,0,0.17425812349678127,0.0998307199999981,0.4103,0.1013,0.09905714285714055,0.04134538775510229,0.2983009679512749,3.027829894633233
150000,5000,6201,0,0.09488373880258782,0.09755287999999884,0.3929,0.1538,0.09495281632652806,0.06633681632653124,0.3023216931681417,3.4109612890377554
150000,5000,2914,0,0.07233389765128428,0.10243247999999858,0.4346,0.2506,0.1003217142857115,0.07690506122448938,0.12448200838561346,1.3721137013648979
